!AIVDM,1,1,,A,B2HLCnh0EGtfE?6jL;9IM7v000000,0*1A
$GPRMC,192130.00,A,4734.75137357007,N,300.88824376185613,W,13.54,165.6,160524,,,A*75
$GPRMC,192131.00,A,4734.744842954292,N,300.8860456926702,W,9.52,169.6,160524,,,A*41
$GPRMC,192132.00,A,4734.738312337815,N,300.88384763262343,W,12.41,169.2,160524,,,A*47
!AIVDM,1,1,,A,B6k`<500`Gtgth6jD@04h3v000000,0*9
$GPRMC,192133.00,A,4734.731781720638,N,300.88164958171564,W,13.03,166.7,160524,,,A*47
!AIVDM,1,1,,A,B7vvR<@08Gti1N6jER:Pr0v000000,0*45
$GPRMC,192135.00,A,4734.72525110276,N,300.8794515399468,W,10.43,167.5,160524,,,A*4F
!AIVDM,1,1,,A,B4jh@jh08otKOc6jaEeQE=v000000,0*26
!AIVDM,1,1,,A,B3nIVNh0PotbdW6jt@CObjv000000,0*30
!AIVDM,1,1,,A,B;3O78h0C7tPQ0Vj8BO3JLN000000,0*37
$GPRMC,192136.00,A,4734.718720484183,N,300.8772535073167,W,12.08,167.1,160524,,,A*7F
$GPRMC,192137.00,A,4734.712189864906,N,300.87505548382546,W,12.01,165.8,160524,,,A*41
!AIVDM,1,1,,A,B<eLiW@0=WtJC3Vij1h:48N000000,0*6F
$GPRMC,192138.00,A,4734.705659244929,N,300.87285746947293,W,11.56,167.9,160524,,,A*4A
!AIVDM,1,1,,A,B2<Kt0@0GGtcLJVjBDONFiv000000,0*66
!AIVDM,1,1,,A,B2c2MRh0W7tMsQ6ibhEHU6v000000,0*76
$GPRMC,192139.00,A,4734.699128624253,N,300.87065946425906,W,9.52,168.4,160524,,,A*79
!AIVDM,1,1,,A,B;e1i4@0VotT?CVjS8B<MhN000000,0*1
!AIVDM,1,1,,A,B>G68W007WtdjeVitRe1dlv000000,0*8
!AIVDM,1,1,,A,B2HLCnh0JotfLjVjKBEIM7v000000,0*3
$GPRMC,192141.00,A,4734.692598002876,N,300.8684614681837,W,14.14,167.4,160524,,,A*75
$GPRMC,192142.00,A,4734.6860673808,N,300.86626348124685,W,11.47,167.7,160524,,,A*43
!AIVDM,1,1,,A,B;hTAP00GWt`mW6juJ6;qgv000000,0*42
$GPRMC,192143.00,A,4734.6795367580235,N,300.8640655034484,W,13,165.9,160524,,,A*61
$GPRMC,192144.00,A,4734.673006134548,N,300.8618675347883,W,13.22,167,160524,,,A*63
$GPRMC,192145.00,A,4734.666475510372,N,300.85966957526654,W,13.5,168.5,160524,,,A*73
!AIVDM,1,1,,A,B7vvR<@0?othv8VjEN6QR1N000000,0*32
!AIVDM,1,1,,A,B4jh@jh0CGtKQAVja3qOA<N000000,0*68
!AIVDM,1,1,,A,B6k`<500NWtguvVjE3p4d3v000000,0*76
$GPRMC,192147.00,A,4734.659944885496,N,300.8574716248829,W,11.06,168.7,160524,,,A*77
!AIVDM,1,1,,A,B;3O78h0DWtPMj6j8Qo2bKv000000,0*53
$GPRMC,192148.00,A,4734.653414259921,N,300.85527368363745,W,10.77,165.2,160524,,,A*4C
$GPRMC,192149.00,A,4734.646883633646,N,300.85307575153,W,14.17,166.8,160524,,,A*7F
!AIVDM,1,1,,A,B<eLiW@0;WtJD86ijH`9p7v000000,0*4
$GPRMC,192150.00,A,4734.640353006672,N,300.8508778285606,W,10.81,166.7,160524,,,A*7F
!AIVDM,1,1,,A,B3nIVNh0V7tbd>6ju4?NjjN000000,0*3F
$GPRMC,192152.00,A,4734.633822378996,N,300.8486799147291,W,13.94,165,160524,,,A*69
!AIVDM,1,1,,A,B2c2MRh0WGtN1R6ib5UJ18N000000,0*59
!AIVDM,1,1,,A,B;e1i4@0TWtT7<6jRIn<IhN000000,0*74
$GPRMC,192153.00,A,4734.627291750622,N,300.84648201003546,W,11.5,168.9,160524,,,A*7D
!AIVDM,1,1,,A,B2<Kt0@0DWtcL16jBeON2iv000000,0*3B
$GPRMC,192154.00,A,4734.620761121549,N,300.84428411447954,W,14.45,169.1,160524,,,A*49
!AIVDM,1,1,,A,B>G68W004Wtdm=VitNe3pnN000000,0*64
!AIVDM,1,1,,A,B;hTAP00Lot`iCVju1R:Ifv000000,0*26
!AIVDM,1,1,,A,B2HLCnh0K7tfPT6jJmqJm8v000000,0*2E
$GPRMC,192155.00,A,4734.614230491774,N,300.84208622806136,W,10.65,168.1,160524,,,A*48
$GPRMC,192156.00,A,4734.607699861301,N,300.83988835078077,W,14.47,169.2,160524,,,A*44
$GPRMC,192157.00,A,4734.601169230127,N,300.83769048263775,W,13.07,168.5,160524,,,A*48
!AIVDM,1,1,,A,B7vvR<@0?7thrjVjEIvR21v000000,0*20
$GPRMC,192159.00,A,4734.594638598254,N,300.83549262363226,W,10.81,169.5,160524,,,A*4C
!AIVDM,1,1,,A,B6k`<500b7tgw<VjEoh342N000000,0*58
!AIVDM,1,1,,A,B4jh@jh0:7tKRpVj`j5QM=v000000,0*64
$GPRMC,192200.00,A,4734.58810796568,N,300.8332947737641,W,13.63,168.4,160524,,,A*4C
$GPRMC,192201.00,A,4734.5815773324075,N,300.8310969330334,W,14.22,164.7,160524,,,A*42
!AIVDM,1,1,,A,B3nIVNh0aotbcm6jup;P:kN000000,0*B
$GPRMC,192202.00,A,4734.5750466984355,N,300.8288991014399,W,9.68,169.3,160524,,,A*77
!AIVDM,1,1,,A,B;3O78h0BGtPJT6j8iC3FLN000000,0*72
!AIVDM,1,1,,A,B<eLiW@0?WtJE<6ijgL9T7v000000,0*22
$GPRMC,192204.00,A,4734.568516063763,N,300.8267012789836,W,13.91,169,160524,,,A*64
!AIVDM,1,1,,A,B>G68W00@7tdoeVitJi2dmN000000,0*34
$GPRMC,192205.00,A,4734.561985428391,N,300.8245034656644,W,12.87,168.5,160524,,,A*78
!AIVDM,1,1,,A,B;e1i4@0WGtSw56jQcJ<uhv000000,0*20
$GPRMC,192206.00,A,4734.55545479232,N,300.8223056614823,W,14.4,165.6,160524,,,A*7B
!AIVDM,1,1,,A,B2c2MRh0aGtN7SViaJmH96v000000,0*70
$GPRMC,192207.00,A,4734.548924155549,N,300.8201078664372,W,11.99,165.7,160524,,,A*7C
!AIVDM,1,1,,A,B2<Kt0@0@WtcK`6jC6ONRjN000000,0*60
!AIVDM,1,1,,A,B;hTAP00JWt`e0Vjt`v;1gN000000,0*53
$GPRMC,192208.00,A,4734.542393518078,N,300.8179100805289,W,9.72,168.4,160524,,,A*49
!AIVDM,1,1,,A,B2HLCnh0C7tfTF6jJIMJe8v000000,0*20
$GPRMC,192210.00,A,4734.535862879908,N,300.81571230375755,W,13.55,164.9,160524,,,A*4B
$GPRMC,192211.00,A,4734.529332241037,N,300.8135145361229,W,10.31,168.1,160524,,,A*77
!AIVDM,1,1,,A,B6k`<500RGth0JVjFc`4D3N000000,0*57
!AIVDM,1,1,,A,B7vvR<@0AGthoM6jEErOAwN000000,0*6C
!AIVDM,1,1,,A,B4jh@jh09GtKTOVj`PEQe>N000000,0*77
$GPRMC,192212.00,A,4734.522801601467,N,300.811316777625,W,14.47,167.2,160524,,,A*44
!AIVDM,1,1,,A,B3nIVNh0botbcL6jvd;P>kN000000,0*3A
!AIVDM,1,1,,A,B;3O78h0F7tPGF6j90c3NLN000000,0*69
$GPRMC,192213.00,A,4734.516270961198,N,300.8091190282637,W,11.84,168.1,160524,,,A*7C
$GPRMC,192215.00,A,4734.509740320228,N,300.80692128803895,W,11.75,169.6,160524,,,A*4E
!AIVDM,1,1,,A,B;e1i4@0aotSnuVjPtv=9hv000000,0*60
$GPRMC,192216.00,A,4734.50320967856,N,300.80472355695065,W,14.17,167.2,160524,,,A*75
!AIVDM,1,1,,A,B>G68W00:otdr=VitFi0pkv000000,0*77
$GPRMC,192217.00,A,4734.4966790361905,N,300.8025258349988,W,12.55,168.9,160524,,,A*48
!AIVDM,1,1,,A,B<eLiW@0?7tJF@Vik6@9T7v000000,0*1
!AIVDM,1,1,,A,B2c2MRh0SGtN=TVi`h1IE7N000000,0*74
$GPRMC,192218.00,A,4734.490148393123,N,300.80032812218326,W,11.59,165.8,160524,,,A*4F
!AIVDM,1,1,,A,B2<Kt0@0AGtcK?6jCOOMbiN000000,0*67
$GPRMC,192219.00,A,4734.483617749354,N,300.798130418504,W,10.76,166.3,160524,,,A*42
!AIVDM,1,1,,A,B2HLCnh0Iotf`7VjIu1KU9N000000,0*1C
$GPRMC,192221.00,A,4734.477087104888,N,300.79593272396096,W,13.67,166.6,160524,,,A*43
!AIVDM,1,1,,A,B;hTAP00Aot``e6jt@J=9hv000000,0*75
$GPRMC,192222.00,A,4734.47055645972,N,300.79373503855396,W,14.48,168.9,160524,,,A*7B
!AIVDM,1,1,,A,B7vvR<@0;othl76jEAnR21v000000,0*4F
$GPRMC,192223.00,A,4734.464025813852,N,300.79153736228307,W,10.16,166,160524,,,A*5C
!AIVDM,1,1,,A,B4jh@jh0<WtKV6Vj`>QO5<N000000,0*2F
$GPRMC,192224.00,A,4734.457495167286,N,300.7893396951481,W,11.59,165.7,160524,,,A*73
!AIVDM,1,1,,A,B6k`<500bGth1`VjGOP584N000000,0*2B
!AIVDM,1,1,,A,B;3O78h0<otPD86j9@72:KN000000,0*60
$GPRMC,192226.00,A,4734.45096452002,N,300.7871420371491,W,12.94,167.1,160524,,,A*45
!AIVDM,1,1,,A,B>G68W00<WtdteVitBi2DmN000000,0*1B
$GPRMC,192227.00,A,4734.444433872054,N,300.7849443882859,W,10.27,165.3,160524,,,A*7C
!AIVDM,1,1,,A,B3nIVNh0RWtbc36jwP7OvkN000000,0*23
!AIVDM,1,1,,A,B2c2MRh0VotNCV6i`5AHq7N000000,0*5D
$GPRMC,192228.00,A,4734.437903223388,N,300.78274674855845,W,12.12,169.5,160524,,,A*46
!AIVDM,1,1,,A,5;e1i4D00001<To337;79<Tl4U<0000000000016000000000;000000000000000000000,0*4
!AIVDM,1,1,,A,B;e1i4@0cotcmQ6kA6BH1qv000000,0*17
!AIVDM,1,1,,A,B<eLiW@0=otJGE6ikM49h7v000000,0*C
$GPRMC,192230.00,A,4734.431372574024,N,300.7805491179667,W,10.22,167.8,160524,,,A*73
$GPRMC,192231.00,A,4734.424841923959,N,300.7783514965106,W,13.87,165,160524,,,A*60
$GPRMC,192232.00,A,4734.418311273194,N,300.77615388419,W,13.24,168.3,160524,,,A*77
$GPRMC,192233.00,A,4734.411780621731,N,300.7739562810049,W,10.2,167.8,160524,,,A*48
!AIVDM,1,1,,A,B2<Kt0@0E7tcJn6jCpSO6jN000000,0*35
$GPRMC,192234.00,A,4734.405249969568,N,300.7717586869552,W,11.43,169,160524,,,A*6C
!AIVDM,1,1,,A,B4jh@jh0@GtKWeVjWtePU=N000000,0*26
!AIVDM,1,1,,A,B;hTAP00CWt`TIVjson;Mgv000000,0*46
!AIVDM,1,1,,A,B2HLCnh0FWtfcq6jIPaJa8v000000,0*77
$GPRMC,192235.00,A,4734.398719316705,N,300.76956110204077,W,10.93,167.3,160524,,,A*4F
!AIVDM,1,1,,A,B;3O78h0?GtP@qVj9OS3>LN000000,0*F
!AIVDM,1,1,,A,B7vvR<@0;7thhiVjE=jOMwv000000,0*71
$GPRMC,192237.00,A,4734.392188663143,N,300.7673635262617,W,10.02,168.1,160524,,,A*71
!AIVDM,1,1,,A,B6k`<500UGth2o6jHCH4t3v000000,0*19
$GPRMC,192238.00,A,4734.3856580088805,N,300.7651659596178,W,11.03,168.9,160524,,,A*4A
!AIVDM,1,1,,A,B>G68W005Wtdw>6it>m3Dmv000000,0*6B
$GPRMC,192239.00,A,4734.379127353919,N,300.7629684021089,W,9.98,169.5,160524,,,A*41
$GPRMC,192240.00,A,4734.372596698257,N,300.76077085373515,W,14.1,164.7,160524,,,A*72
!AIVDM,1,1,,A,B3nIVNh0Q7tbbaVk0D7NJiv000000,0*26
$GPRMC,192242.00,A,4734.366066041897,N,300.7585733144963,W,9.55,166.6,160524,,,A*4A
!AIVDM,1,1,,A,B;e1i4@0W7tcgS6k@n:IArv000000,0*20
!AIVDM,1,1,,A,B2c2MRh0V7tNIW6iWJQI=7N000000,0*1B
$GPRMC,192243.00,A,4734.359535384837,N,300.75637578439245,W,10.27,165.8,160524,,,A*46
!AIVDM,1,1,,A,B<eLiW@0?7tJHI6ikkt907N000000,0*53
$GPRMC,192244.00,A,4734.353004727077,N,300.75417826342334,W,12.19,167.4,160524,,,A*46
!AIVDM,1,1,,A,B4jh@jh0=GtKaD6jWbqQ1=v000000,0*73
$GPRMC,192246.00,A,4734.346474068618,N,300.75198075158903,W,14.42,166,160524,,,A*58
$GPRMC,192247.00,A,4734.33994340946,N,300.7497832488894,W,9.72,167.5,160524,,,A*70
!AIVDM,1,1,,A,B7vvR<@0C7theKVjE9bPJ0N000000,0*4D
!AIVDM,1,1,,A,B2<Kt0@0CGtcJM6jDASLnhv000000,0*37
$GPRMC,192248.00,A,4734.333412749601,N,300.7475857553243,W,10.79,166.8,160524,,,A*79
!AIVDM,1,1,,A,B;hTAP00FWt`P66jsOB<5hN000000,0*1C
!AIVDM,1,1,,A,B;3O78h0EGtP=cVj9fs1NJv000000,0*5F
!AIVDM,1,1,,A,B2HLCnh0FotfgbVjI4=JU8N000000,0*C
!AIVDM,1,1,,A,B6k`<500QWth456jI7@4d3v000000,0*3C
$GPRMC,192250.00,A,4734.326882089043,N,300.74538827089384,W,13.15,169.5,160524,,,A*42
!AIVDM,1,1,,A,B>G68W004Gte1f6it:m0pkv000000,0*50
$GPRMC,192251.00,A,4734.320351427786,N,300.7431907955978,W,14.19,164.8,160524,,,A*7B
$GPRMC,192252.00,A,4734.3138207658285,N,300.74099332943615,W,13.99,167.4,160524,,,A*73
$GPRMC,192253.00,A,4734.307290103173,N,300.73879587240884,W,12.6,166.6,160524,,,A*71
!AIVDM,1,1,,A,B3nIVNh0O7tbb@Vk183NVjN000000,0*47
!AIVDM,1,1,,A,B;e1i4@0dWtcSWVk@EvHMqv000000,0*4A
!AIVDM,1,1,,A,5;e1i4D00001<To337;79<Tl4U<0000000000016000000000;000000000000000000000,0*4
$GPRMC,192254.00,A,4734.300759439816,N,300.7365984245158,W,10.53,168.3,160524,,,A*79
!AIVDM,1,1,,A,B2c2MRh0QotNO`6iVgiIq7v000000,0*15
$GPRMC,192256.00,A,4734.294228775761,N,300.7344009857569,W,12.9,166.2,160524,,,A*42
!AIVDM,1,1,,A,B4jh@jh0:WtKbs6jWI5QA=v000000,0*4F
$GPRMC,192257.00,A,4734.287698111007,N,300.73220355613216,W,13.57,168.9,160524,,,A*49
!AIVDM,1,1,,A,B7vvR<@077thb66jE5VQF1N000000,0*17
!AIVDM,1,1,,A,B<eLiW@0DotJIMVil:h7T6N000000,0*34
$GPRMC,192258.00,A,4734.281167445552,N,300.7300061356414,W,12.22,166.2,160524,,,A*74
!AIVDM,1,1,,A,B;hTAP00I7t`KjVjs6f;qgv000000,0*7D
$GPRMC,192259.00,A,4734.274636779398,N,300.7278087242846,W,12.57,164.8,160524,,,A*73
!AIVDM,1,1,,A,B;3O78h0>otP:MVj9vG2vKv000000,0*3B
!AIVDM,1,1,,A,B6k`<500bGth5C6jIs85p4v000000,0*46
!AIVDM,1,1,,A,B>G68W00?ote4>6it6m3@mv000000,0*17
!AIVDM,1,1,,A,B2<Kt0@0C7tcJ46jDbSMriv000000,0*1
$GPRMC,192301.00,A,4734.268106112544,N,300.72561132206175,W,12.94,165.4,160524,,,A*43
$GPRMC,192302.00,A,4734.261575444992,N,300.7234139289727,W,11.16,166,160524,,,A*60
$GPRMC,192303.00,A,4734.25504477674,N,300.7212165450174,W,14.07,164.8,160524,,,A*4C
!AIVDM,1,1,,A,B2HLCnh0DWtfkLVjHWiIA7N000000,0*3A
!AIVDM,1,1,,A,B3nIVNh0P7tbaoVk1swNvjN000000,0*5B
$GPRMC,192305.00,A,4734.248514107789,N,300.71901917019574,W,14.27,169.4,160524,,,A*48
$GPRMC,192306.00,A,4734.241983438137,N,300.71682180450773,W,13.81,167.3,160524,,,A*46
!AIVDM,1,1,,A,B4jh@jh0A7tKdR6jW7EQ==v000000,0*1
$GPRMC,192307.00,A,4734.235452767787,N,300.7146244479532,W,10.2,164.7,160524,,,A*47
$GPRMC,192308.00,A,4734.228922096737,N,300.7124271005322,W,10.88,166.8,160524,,,A*79
!AIVDM,1,1,,A,B;e1i4@0eGtcGcVk?mfH5qv000000,0*44
!AIVDM,1,1,,A,B2c2MRh0`GtNUa6iV51HQ6v000000,0*3D
$GPRMC,192309.00,A,4734.222391424988,N,300.7102297622446,W,13.94,166.4,160524,,,A*7F
$GPRMC,192311.00,A,4734.215860752539,N,300.70803243309024,W,9.6,166.1,160524,,,A*4B
!AIVDM,1,1,,A,B7vvR<@0:7thVh6jE1ROewv000000,0*33
$GPRMC,192312.00,A,4734.20933007939,N,300.70583511306916,W,11.97,168.3,160524,,,A*7F
!AIVDM,1,1,,A,B2<Kt0@0?GtcIc6jE3SLRhN000000,0*11
!AIVDM,1,1,,A,B;hTAP00JGt`GOVjrf::=fv000000,0*66
!AIVDM,1,1,,A,H;hTAP0,0*48
!AIVDM,1,1,,A,B<eLiW@0AWtJJR6ilQT806N000000,0*49
!AIVDM,1,1,,A,B6k`<500WGth6QVjJg0342N000000,0*61
$GPRMC,192313.00,A,4734.202799405543,N,300.7036378021813,W,13.78,165.6,160524,,,A*7E
!AIVDM,1,1,,A,B>G68W00@7te6f6it2q3Dmv000000,0*76
!AIVDM,1,1,,A,B;3O78h0CotP7?6j:=g3VLN000000,0*2F
$GPRMC,192315.00,A,4734.196268730996,N,300.7014405004265,W,11.6,165.4,160524,,,A*44
!AIVDM,1,1,,A,B3nIVNh0SotbaNVk2gwOVjv000000,0*2F
$GPRMC,192316.00,A,4734.18973805575,N,300.69924320780467,W,12.27,168.3,160524,,,A*7E
!AIVDM,1,1,,A,B2HLCnh0FGtfo>6jH;EJq8v000000,0*7A
!AIVDM,1,1,,A,B4jh@jh0BotKf96jVmQPI=N000000,0*31
$GPRMC,192318.00,A,4734.183207379803,N,300.69704592431583,W,11.1,168,160524,,,A*6C
$GPRMC,192319.00,A,4734.1766767031595,N,300.69484864995997,W,10.69,169.2,160524,,,A*78
!AIVDM,1,1,,A,B2c2MRh0aWtNcbViUJAHM6v000000,0*69
$GPRMC,192320.00,A,4734.170146025814,N,300.69265138473685,W,9.67,165.7,160524,,,A*79
$GPRMC,192321.00,A,4734.16361534777,N,300.6904541286465,W,14.05,165.6,160524,,,A*47
!AIVDM,1,1,,A,B;e1i4@0SWtcBeVk?`BHMqv000000,0*30
$GPRMC,192322.00,A,4734.1570846690265,N,300.6882568816888,W,12.46,167.1,160524,,,A*49
!AIVDM,1,1,,A,B;hTAP00CGt`C<6jrEV;mgv000000,0*67
$GPRMC,192323.00,A,4734.150553989585,N,300.6860596438637,W,10.1,168.6,160524,,,A*46
!AIVDM,1,1,,A,B2<Kt0@0EWtcIB6jELSMBiN000000,0*35
$GPRMC,192325.00,A,4734.144023309443,N,300.6838624151711,W,12.64,166.3,160524,,,A*7C
!AIVDM,1,1,,A,B7vvR<@08GthSJVjDuJPb0v000000,0*4
$GPRMC,192326.00,A,4734.137492628602,N,300.681665195611,W,11.1,167.4,160524,,,A*74
!AIVDM,1,1,,A,B<eLiW@0<GtJKV6ilpH7d6N000000,0*47
!AIVDM,1,1,,A,B>G68W007ote9>6isvq2PmN000000,0*60
!AIVDM,1,1,,A,B6k`<500Q7th7gVjKRp302N000000,0*50
$GPRMC,192327.00,A,4734.13096194706,N,300.6794679851833,W,13.36,165.3,160524,,,A*45
!AIVDM,1,1,,A,B4jh@jh08otKggVjVSeQQ>N000000,0*64
!AIVDM,1,1,,A,B;3O78h0CGtP416j:M;3FLN000000,0*36
!AIVDM,1,1,,A,B3nIVNh0S7tba56k3SsOrkN000000,0*40
$GPRMC,192328.00,A,4734.1244312648205,N,300.6772707838879,W,11.32,166.4,160524,,,A*47
$GPRMC,192330.00,A,4734.117900581882,N,300.6750735917247,W,12.93,164.9,160524,,,A*7D
!AIVDM,1,1,,A,B2c2MRh0dGtNicViTgMHq7N000000,0*52
$GPRMC,192331.00,A,4734.111369898243,N,300.67287640869375,W,11.15,166.7,160524,,,A*4F
!AIVDM,1,1,,A,B2HLCnh0I7tfrwVjGfuII7v000000,0*67
$GPRMC,192332.00,A,4734.104839213905,N,300.6706792347948,W,9.63,167.8,160524,,,A*46
!AIVDM,1,1,,A,B;e1i4@0b7tc8i6k?=NHAqv000000,0*2A
$GPRMC,192334.00,A,4734.098308528867,N,300.6684820700279,W,11.81,166.5,160524,,,A*7D
$GPRMC,192335.00,A,4734.0885125,N,300.66518634,W,10.96,174.9,160524,,,A*7B
!AIVDM,1,1,,A,B;hTAP00MGt`A26jr9B<qhv000000,0*19
!AIVDM,1,1,,A,B2<Kt0@0H7tcHq6jEmSNjjN000000,0*63
$GPRMC,192336.00,A,4734.085148969662,N,300.6647445957833,W,9.51,174,160524,,,A*53
!AIVDM,1,1,,A,B<eLiW@0=WtJLbVim?@7t6N000000,0*53
$GPRMC,192338.00,A,4734.078421908904,N,300.6638611101868,W,10.99,174.5,160524,,,A*74
!AIVDM,1,1,,A,B4jh@jh0>GtKiFVjVAqQE=v000000,0*4C
!AIVDM,1,1,,A,B3nIVNh0R7tb`d6k4GoONjv000000,0*1B
$GPRMC,192339.00,A,4734.071694848031,N,300.6629776283726,W,9.55,177,160524,,,A*56
!AIVDM,1,1,,A,B7vvR<@0;GthP4VjDqFQ:0v000000,0*2B
!AIVDM,1,1,,A,B>G68W007Wte;f6isru1llv000000,0*4
$GPRMC,192340.00,A,4734.064967787044,N,300.6620941503407,W,13.3,176.9,160524,,,A*43
!AIVDM,1,1,,A,B6k`<500SGth8uVjLFh302N000000,0*34
$GPRMC,192341.00,A,4734.058240725946,N,300.6612106760911,W,12.93,176.8,160524,,,A*7E
!AIVDM,1,1,,A,B;3O78h0;GtP0k6j:dW46Lv000000,0*1A
$GPRMC,192343.00,A,4734.051513664734,N,300.6603272056238,W,13.97,174.8,160524,,,A*7E
$GPRMC,192344.00,A,4734.044786603408,N,300.6594437389387,W,13.68,176.3,160524,,,A*79
!AIVDM,1,1,,A,B2c2MRh0`7tNodViT4eII7v000000,0*5D
$GPRMC,192345.00,A,4734.038059541972,N,300.65856027603587,W,12.37,172.6,160524,,,A*4B
!AIVDM,1,1,,A,B2HLCnh0Lotfvi6jGBQIA7N000000,0*70
!AIVDM,1,1,,A,B;hTAP00I7t`<g6jqhf<ihv000000,0*2B
$GPRMC,192347.00,A,4734.03133248042,N,300.65767681691506,W,13.48,176.2,160524,,,A*74
!AIVDM,1,1,,A,B;e1i4@0W7tbvlVk>jVGqqv000000,0*44
!AIVDM,1,1,,A,B2<Kt0@0@WtcHOVjF>SNJiv000000,0*1E
$GPRMC,192348.00,A,4734.024605418756,N,300.65679336157655,W,10.17,174.6,160524,,,A*4D
$GPRMC,192349.00,A,4734.017878356979,N,300.65590991002,W,11.05,175.5,160524,,,A*72
!AIVDM,1,1,,A,B7vvR<@0:7thLfVjDmBQ>0v000000,0*8
!AIVDM,1,1,,A,B3nIVNh0`otb`C6k5;oPRkv000000,0*29
$GPRMC,192351.00,A,4734.011151295089,N,300.6550264622456,W,10.02,176.5,160524,,,A*79
!AIVDM,1,1,,A,B6k`<500TGth:<6jM:`4L3v000000,0*2F
!AIVDM,1,1,,A,B>G68W00=7te>>Visnu3lnN000000,0*77
$GPRMC,192352.00,A,4734.004424233086,N,300.65414301825325,W,12.74,175.2,160524,,,A*41
!AIVDM,1,1,,A,B<eLiW@0?GtJMg6imV49@7N000000,0*3
!AIVDM,1,1,,A,B4jh@jh09GtKjuVjV09Oa<v000000,0*79
$GPRMC,192353.00,A,4733.997697170969,N,300.6532595780429,W,11.3,172.6,160524,,,A*42
$GPRMC,192354.00,A,4733.99097010874,N,300.6523761416145,W,12.39,174.4,160524,,,A*4A
$GPRMC,192355.00,A,4733.984243046397,N,300.6514927089681,W,13.47,172.6,160524,,,A*79
!AIVDM,1,1,,A,B2HLCnh0IGtg2S6jFn5Hm7N000000,0*46
!AIVDM,1,1,,A,B2c2MRh0Q7tNueViSIuH=6v000000,0*69
!AIVDM,1,1,,A,B;3O78h0FGtOuTVj:sw3nLv000000,0*A
$GPRMC,192356.00,A,4733.977515983943,N,300.6506092801036,W,14.42,174.2,160524,,,A*77
!AIVDM,1,1,,A,B;hTAP00MWt`8KVjqH::afv000000,0*7B
!AIVDM,1,1,,A,B;e1i4@0Votblp6k>GfHEqv000000,0*5D
$GPRMC,192358.00,A,4733.970788921373,N,300.64972585502096,W,11.85,176.2,160524,,,A*49
$GPRMC,192359.00,A,4733.964061858692,N,300.64884243372023,W,12.26,176.1,160524,,,A*4B
!AIVDM,1,1,,A,B3nIVNh0`WtbWqVk5wkNBiv000000,0*30
!AIVDM,1,1,,A,B6k`<500UWth;J6jMvP3@2v000000,0*3F
$GPRMC,192405.00,A,4733.930426543588,N,300.64442538394314,W,9.82,173.1,160524,,,A*7F
!AIVDM,1,1,,A,B<eLiW@0@WtJNkVimtp9H7v000000,0*55
$GPRMC,192406.00,A,4733.923699480229,N,300.6435419853329,W,9.86,176.4,160524,,,A*46
$GPRMC,192407.00,A,4733.916972416754,N,300.64265859050425,W,14.49,177,160524,,,A*50
!AIVDM,1,1,,A,B2c2MRh0S7tO3fViRg=I=7N000000,0*70
$GPRMC,192409.00,A,4733.910245353169,N,300.64177519945724,W,11.88,172.6,160524,,,A*4A
!AIVDM,1,1,,A,B2HLCnh0Iotg6DVjFIaIU7v000000,0*6F
!AIVDM,1,1,,A,B;hTAP00Jot`486jpwV<uhv000000,0*15
$GPRMC,192410.00,A,4733.9035182894695,N,300.6408918121918,W,9.92,175.5,160524,,,A*70
